054180,메디콕스,KOSDAQ,STOCK
054210,이랜텍,KOSDAQ,STOCK
054220,비츠로시스,KOSDAQ,STOCK
054300,팬스타엔터프라이즈,KOSDAQ,STOCK
054410,케이피티유,KOSDAQ,STOCK
054450,텔레칩스,KOSDAQ,STOCK
054540,삼영엠텍,KOSDAQ,STOCK
054620,APS,KOSDAQ,STOCK
054670,대한뉴팜,KOSDAQ,STOCK
054780,키이스트,KOSDAQ,STOCK
054800,아이디스홀딩스,KOSDAQ,STOCK
054920,한컴위드,KOSDAQ,STOCK
054930,유신,KOSDAQ,STOCK
054940,엑사이엔씨,KOSDAQ,STOCK
054950,제이브이엠,KOSDAQ,STOCK
056080,유진로봇,KOSDAQ,STOCK
056090,시지메드텍,KOSDAQ,STOCK
056190,SFA,KOSDAQ,STOCK
056360,코위버,KOSDAQ,STOCK
056700,신화인터텍,KOSDAQ,STOCK
056730,CNT85,KOSDAQ,STOCK
057030,YBM넷,KOSDAQ,STOCK
057540,옴니시스템,KOSDAQ,STOCK
057680,티사이언티픽,KOSDAQ,STOCK
058110,멕아이씨에스,KOSDAQ,STOCK
058400,KNN,KOSDAQ,STOCK
058450,한주에이알티,KOSDAQ,STOCK
058470,리노공업,KOSDAQ,STOCK
058610,에스피지,KOSDAQ,STOCK
058630,엠게임,KOSDAQ,STOCK
058820,CMG제약,KOSDAQ,STOCK
058970,엠로,KOSDAQ,STOCK
059090,미코,KOSDAQ,STOCK
059100,아이컴포넌트,KOSDAQ,STOCK
059120,아진엑스텍,KOSDAQ,STOCK
059210,메타바이오메드,KOSDAQ,STOCK
059270,해성에어로보틱스,KOSDAQ,STOCK
060150,인선이엔티,KOSDAQ,STOCK
060230,제이케이시냅스,KOSDAQ,STOCK
060250,NHN KCP,KOSDAQ,STOCK
060260,뉴보텍,KOSDAQ,STOCK
060280,큐렉소,KOSDAQ,STOCK
060310,3S,KOSDAQ,STOCK
060370,LS마린솔루션,KOSDAQ,STOCK
060380,동양에스텍,KOSDAQ,STOCK
060480,국일신동,KOSDAQ,STOCK
060540,에스에이티,KOSDAQ,STOCK
060560,HC홈센타,KOSDAQ,STOCK
060570,드림어스컴퍼니,KOSDAQ,STOCK
060590,씨티씨바이오,KOSDAQ,STOCK
060720,KH바텍,KOSDAQ,STOCK
060850,영림원소프트랩,KOSDAQ,STOCK
060900,에이전트AI,KOSDAQ,STOCK
061040,알에프텍,KOSDAQ,STOCK
061090,세나테크놀로지,KOSDAQ,STOCK
061250,화일약품,KOSDAQ,STOCK
061970,LB세미콘,KOSDAQ,STOCK
062970,한국첨단소재,KOSDAQ,STOCK
063080,컴투스홀딩스,KOSDAQ,STOCK
063170,서울옥션,KOSDAQ,STOCK
063440,SM Life Design,KOSDAQ,STOCK
063570,NICE인프라,KOSDAQ,STOCK
063760,이엘피,KOSDAQ,STOCK
064090,인크레더블버즈,KOSDAQ,STOCK
064240,홈캐스트,KOSDAQ,STOCK
064260,다날,KOSDAQ,STOCK
064290,인텍플러스,KOSDAQ,STOCK
064480,브리지텍,KOSDAQ,STOCK
064520,테크엘,KOSDAQ,STOCK
064550,바이오니아,KOSDAQ,STOCK
064760,티씨케이,KOSDAQ,STOCK
064800,포니링크,KOSDAQ,STOCK
064820,케이프,KOSDAQ,STOCK
064850,에프앤가이드,KOSDAQ,STOCK
065060,지엔코,KOSDAQ,STOCK
065130,탑엔지니어링,KOSDAQ,STOCK
065150,대산F&B,KOSDAQ,STOCK
065170,비엘팜텍,KOSDAQ,STOCK
065350,신성델타테크,KOSDAQ,STOCK
065370,위세아이텍,KOSDAQ,STOCK
065420,에스아이리소스,KOSDAQ,STOCK
065440,이루온,KOSDAQ,STOCK
065450,빅텍,KOSDAQ,STOCK
065500,오리엔트정공,KOSDAQ,STOCK
065510,휴비츠,KOSDAQ,STOCK
065530,와이어블,KOSDAQ,STOCK
065570,삼영이엔씨,KOSDAQ,STOCK
065650,하이퍼코퍼레이션,KOSDAQ,STOCK
065660,안트로젠,KOSDAQ,STOCK
065680,우주일렉트로,KOSDAQ,STOCK
065690,파커스,KOSDAQ,STOCK
065710,서호전기,KOSDAQ,STOCK
065770,CS,KOSDAQ,STOCK
065950,웰크론,KOSDAQ,STOCK
066130,하츠,KOSDAQ,STOCK
066310,큐에스아이,KOSDAQ,STOCK
066360,체리부로,KOSDAQ,STOCK
066410,버킷스튜디오,KOSDAQ,STOCK
066430,아이로보틱스,KOSDAQ,STOCK
066590,스모트로닉,KOSDAQ,STOCK
066620,국보디자인,KOSDAQ,STOCK
066670,디티씨,KOSDAQ,STOCK
066700,테라젠이텍스,KOSDAQ,STOCK
066790,씨씨에스,KOSDAQ,STOCK
066900,디에이피,KOSDAQ,STOCK
066910,손오공,KOSDAQ,STOCK
066980,한성크린텍,KOSDAQ,STOCK
067000,조이시티,KOSDAQ,STOCK
067010,이씨에스,KOSDAQ,STOCK
067080,대화제약,KOSDAQ,STOCK
067160,SOOP,KOSDAQ,STOCK
067170,오텍,KOSDAQ,STOCK
067280,멀티캠퍼스,KOSDAQ,STOCK
067290,JW신약,KOSDAQ,STOCK
067310,하나마이크론,KOSDAQ,STOCK
067370,선바이오,KOSDAQ,STOCK
067390,아스트,KOSDAQ,STOCK
067570,엔브이에이치코리아,KOSDAQ,STOCK
067630,HLB생명과학,KOSDAQ,STOCK
067730,로지시스,KOSDAQ,STOCK
067770,세진티에스,KOSDAQ,STOCK
067900,와이엔텍,KOSDAQ,STOCK
067920,이글루,KOSDAQ,STOCK
067990,도이치모터스,KOSDAQ,STOCK
068050,팬엔터테인먼트,KOSDAQ,STOCK
068100,케이웨더,KOSDAQ,STOCK
068240,다원시스,KOSDAQ,STOCK
068330,일신바이오,KOSDAQ,STOCK
068760,셀트리온제약,KOSDAQ,STOCK
068790,DMS,KOSDAQ,STOCK
068930,디지털대성,KOSDAQ,STOCK
068940,셀피글로벌,KOSDAQ,STOCK
069080,웹젠,KOSDAQ,STOCK
069140,누리플랜,KOSDAQ,STOCK
069330,유아이디,KOSDAQ,STOCK
069410,엔텔스,KOSDAQ,STOCK
069510,에스텍,KOSDAQ,STOCK
069540,빛과전자,KOSDAQ,STOCK
069920,엑시온그룹,KOSDAQ,STOCK
070300,엑스큐어,KOSDAQ,STOCK
070590,인티큐브,KOSDAQ,STOCK
071200,인피니트헬스케어,KOSDAQ,STOCK
071280,로체시스템즈,KOSDAQ,STOCK
071670,에이테크솔루션,KOSDAQ,STOCK
071850,캐스텍코리아,KOSDAQ,STOCK
072020,중앙백신,KOSDAQ,STOCK
072470,우리산업홀딩스,KOSDAQ,STOCK
072770,멤레이비티,KOSDAQ,STOCK
072870,메가스터디,KOSDAQ,STOCK
072950,빛샘전자,KOSDAQ,STOCK
072990,에이치시티,KOSDAQ,STOCK
073010,케이에스피,KOSDAQ,STOCK
073110,엘엠에스,KOSDAQ,STOCK
073190,듀오백,KOSDAQ,STOCK
073490,LIG아큐버,KOSDAQ,STOCK
073540,에프알텍,KOSDAQ,STOCK
073560,우리손에프앤지,KOSDAQ,STOCK
073570,리튬포어스,KOSDAQ,STOCK
073640,테라사이언스,KOSDAQ,STOCK
074430,아미노로직스,KOSDAQ,STOCK
074600,원익QnC,KOSDAQ,STOCK
075130,플랜티넷,KOSDAQ,STOCK
075970,동국알앤에스,KOSDAQ,STOCK
076080,웰크론한텍,KOSDAQ,STOCK
076610,해성옵틱스,KOSDAQ,STOCK
077360,덕산하이메탈,KOSDAQ,STOCK
078020,LS증권,KOSDAQ,STOCK
078070,유비쿼스홀딩스,KOSDAQ,STOCK
078130,국일제지,KOSDAQ,STOCK
078140,대봉엘에스,KOSDAQ,STOCK
078150,HB테크놀러지,KOSDAQ,STOCK
078160,메디포스트,KOSDAQ,STOCK
078340,컴투스,KOSDAQ,STOCK
078350,한양디지텍,KOSDAQ,STOCK
078590,휴림에이텍,KOSDAQ,STOCK
078600,대주전자재료,KOSDAQ,STOCK
078860,아이오케이이엔엠,KOSDAQ,STOCK
078890,가온그룹,KOSDAQ,STOCK
079000,와토스코리아,KOSDAQ,STOCK
079170,한창산업,KOSDAQ,STOCK
079190,케스피온,KOSDAQ,STOCK
079370,제우스,KOSDAQ,STOCK
079650,서산,KOSDAQ,STOCK
079810,APS이노베이션,KOSDAQ,STOCK
079940,가비아,KOSDAQ,STOCK
079950,인베니아,KOSDAQ,STOCK
079960,동양이엔피,KOSDAQ,STOCK
079970,투비소프트,KOSDAQ,STOCK
080010,이상네트웍스,KOSDAQ,STOCK
080160,모두투어,KOSDAQ,STOCK
080220,제주반도체,KOSDAQ,STOCK
080420,모다이노칩,KOSDAQ,STOCK
080470,성창오토텍,KOSDAQ,STOCK
080520,오디텍,KOSDAQ,STOCK
080530,코디,KOSDAQ,STOCK
080580,오킨스전자,KOSDAQ,STOCK
080720,한국유니온제약,KOSDAQ,STOCK
081150,티플랙스,KOSDAQ,STOCK
081180,쎄크,KOSDAQ,STOCK
081580,성우전자,KOSDAQ,STOCK
082210,옵트론텍,KOSDAQ,STOCK
082270,젬백스,KOSDAQ,STOCK
082660,코스나인,KOSDAQ,STOCK
082800,비보존 제약,KOSDAQ,STOCK
082850,우리바이오,KOSDAQ,STOCK
082920,비츠로셀,KOSDAQ,STOCK
083310,엘오티베큠,KOSDAQ,STOCK
083450,GST,KOSDAQ,STOCK
083470,이엠앤아이,KOSDAQ,STOCK
083500,에프엔에스테크,KOSDAQ,STOCK
083550,케이엠,KOSDAQ,STOCK
083640,인콘,KOSDAQ,STOCK
083650,비에이치아이,KOSDAQ,STOCK
083660,CSA 코스믹,KOSDAQ,STOCK
083790,CG인바이츠,KOSDAQ,STOCK
083930,아바코,KOSDAQ,STOCK
084110,휴온스글로벌,KOSDAQ,STOCK
084180,수성웹툰,KOSDAQ,STOCK
084370,유진테크,KOSDAQ,STOCK
084440,유비온,KOSDAQ,STOCK
084650,랩지노믹스,KOSDAQ,STOCK
084730,팅크웨어,KOSDAQ,STOCK
084850,아이티엠반도체,KOSDAQ,STOCK
084990,헬릭스미스,KOSDAQ,STOCK
085660,차바이오텍,KOSDAQ,STOCK
085670,뉴프렉스,KOSDAQ,STOCK
085810,알티캐스트,KOSDAQ,STOCK
085910,네오티스,KOSDAQ,STOCK
086040,바이오톡스텍,KOSDAQ,STOCK
086060,진바이오텍,KOSDAQ,STOCK
086390,유니테스트,KOSDAQ,STOCK
086450,동국제약,KOSDAQ,STOCK
086520,에코프로,KOSDAQ,STOCK
086670,비엠티,KOSDAQ,STOCK
086710,선진뷰티사이언스,KOSDAQ,STOCK
086820,바이오솔루션,KOSDAQ,STOCK
086890,이수앱지스,KOSDAQ,STOCK
086900,메디톡스,KOSDAQ,STOCK
086960,MDS테크,KOSDAQ,STOCK
086980,쇼박스,KOSDAQ,STOCK
087010,펩트론,KOSDAQ,STOCK
087260,모바일어플라이언스,KOSDAQ,STOCK
087600,픽셀플러스,KOSDAQ,STOCK
088130,동아엘텍,KOSDAQ,STOCK
088280,쏘닉스,KOSDAQ,STOCK
088290,이원컴포텍,KOSDAQ,STOCK
088340,유라클,KOSDAQ,STOCK
088390,이녹스,KOSDAQ,STOCK
088800,에이스테크,KOSDAQ,STOCK
088910,동우팜투테이블,KOSDAQ,STOCK
089010,켐트로닉스,KOSDAQ,STOCK
089030,테크윙,KOSDAQ,STOCK
089140,넥스턴앤롤코리아,KOSDAQ,STOCK
089150,케이씨티,KOSDAQ,STOCK
089230,THE E&M,KOSDAQ,STOCK
089600,KT나스미디어,KOSDAQ,STOCK
089790,제이티,KOSDAQ,STOCK
089850,유비벨록스,KOSDAQ,STOCK
089890,코세스,KOSDAQ,STOCK
089970,브이엠,KOSDAQ,STOCK
089980,상아프론테크,KOSDAQ,STOCK
090150,아이윈,KOSDAQ,STOCK
090360,로보스타,KOSDAQ,STOCK
090410,덕신이피씨,KOSDAQ,STOCK
090470,제이스로보틱스,KOSDAQ,STOCK
090710,휴림로봇,KOSDAQ,STOCK
090850,현대이지웰,KOSDAQ,STOCK
091120,이엠텍,KOSDAQ,STOCK
091340,S&K폴리텍,KOSDAQ,STOCK
091440,한울소재과학,KOSDAQ,STOCK
091580,상신이디피,KOSDAQ,STOCK
091590,남화토건,KOSDAQ,STOCK
091700,파트론,KOSDAQ,STOCK
091970,LSK아이로봇,KOSDAQ,STOCK
092040,아미코젠,KOSDAQ,STOCK
092070,디엔에프,KOSDAQ,STOCK
092130,이크레더블,KOSDAQ,STOCK
092190,서울바이오시스,KOSDAQ,STOCK
092300,현우산업,KOSDAQ,STOCK
092460,한라IMS,KOSDAQ,STOCK
092600,앤씨앤,KOSDAQ,STOCK
092730,네오팜,KOSDAQ,STOCK
092870,엑시콘,KOSDAQ,STOCK
093190,빅솔론,KOSDAQ,STOCK
093320,케이아이엔엑스,KOSDAQ,STOCK
093380,풍강,KOSDAQ,STOCK
093520,매커스,KOSDAQ,STOCK
093640,케이알엠,KOSDAQ,STOCK
093920,서원인텍,KOSDAQ,STOCK
094170,동운아나텍,KOSDAQ,STOCK
094360,칩스앤미디어,KOSDAQ,STOCK
094480,갤럭시아머니트리,KOSDAQ,STOCK
094820,일진파워,KOSDAQ,STOCK
094840,슈프리마에이치큐,KOSDAQ,STOCK
094850,참좋은여행,KOSDAQ,STOCK
094860,네오리진,KOSDAQ,STOCK
094940,푸른로보틱스,KOSDAQ,STOCK
094970,제이엠티,KOSDAQ,STOCK
095190,신화프리텍,KOSDAQ,STOCK
095270,웨이브일렉트로,KOSDAQ,STOCK
095340,ISC,KOSDAQ,STOCK
095500,미래나노텍,KOSDAQ,STOCK
095610,테스,KOSDAQ,STOCK
095660,네오위즈,KOSDAQ,STOCK
095700,제넥신,KOSDAQ,STOCK
095910,에스에너지,KOSDAQ,STOCK
096240,크레버스,KOSDAQ,STOCK
096250,와이즈넛,KOSDAQ,STOCK
096350,대창솔루션,KOSDAQ,STOCK
096530,씨젠,KOSDAQ,STOCK
096610,알에프세미,KOSDAQ,STOCK
096630,에스코넥,KOSDAQ,STOCK
096690,에이루트,KOSDAQ,STOCK
096870,엘디티,KOSDAQ,STOCK
097780,에코볼트,KOSDAQ,STOCK
097800,윈팩,KOSDAQ,STOCK
097870,효성오앤비,KOSDAQ,STOCK
098070,한텍,KOSDAQ,STOCK
098120,마이크로컨텍솔,KOSDAQ,STOCK
098460,고영,KOSDAQ,STOCK
098660,에스티오,KOSDAQ,STOCK
099190,아이센스,KOSDAQ,STOCK
099220,SDN,KOSDAQ,STOCK
099320,쎄트렉아이,KOSDAQ,STOCK
099390,브레인즈컴퍼니,KOSDAQ,STOCK
099410,동방선기,KOSDAQ,STOCK
099430,바이오플러스,KOSDAQ,STOCK
099440,스맥,KOSDAQ,STOCK
099520,DGI,KOSDAQ,STOCK
099750,이지케어텍,KOSDAQ,STOCK
100030,인지소프트,KOSDAQ,STOCK
100120,뷰웍스,KOSDAQ,STOCK
100130,동국S&C,KOSDAQ,STOCK
100590,머큐리,KOSDAQ,STOCK
100660,서암기계공업,KOSDAQ,STOCK
100700,세운메디칼,KOSDAQ,STOCK
100790,미래에셋벤처투자,KOSDAQ,STOCK
101000,KS인더스트리,KOSDAQ,STOCK
101160,월덱스,KOSDAQ,STOCK
101170,우림피티에스,KOSDAQ,STOCK
101240,씨큐브,KOSDAQ,STOCK
101330,모베이스,KOSDAQ,STOCK
101360,에코앤드림,KOSDAQ,STOCK
101400,엔시트론,KOSDAQ,STOCK
101490,에스앤에스텍,KOSDAQ,STOCK
101670,하이드로리튬,KOSDAQ,STOCK
101680,한국정밀기계,KOSDAQ,STOCK
101730,위메이드맥스,KOSDAQ,STOCK
101930,인화정공,KOSDAQ,STOCK
101970,우양에이치씨,KOSDAQ,STOCK
102120,어보브반도체,KOSDAQ,STOCK
102370,케이옥션,KOSDAQ,STOCK
102710,이엔에프테크놀로지,KOSDAQ,STOCK
102940,코오롱생명과학,KOSDAQ,STOCK
103230,에스앤더블류,KOSDAQ,STOCK
103840,우양,KOSDAQ,STOCK
104040,디에스엠,KOSDAQ,STOCK
104200,NHN벅스,KOSDAQ,STOCK
104460,디와이피엔에프,KOSDAQ,STOCK
104480,티케이케미칼,KOSDAQ,STOCK
104540,코렌텍,KOSDAQ,STOCK
104620,노랑풍선,KOSDAQ,STOCK
104830,원익머트리얼즈,KOSDAQ,STOCK
105330,케이엔더블유,KOSDAQ,STOCK
105550,엣지파운드리,KOSDAQ,STOCK
105740,디케이락,KOSDAQ,STOCK
105760,포스뱅크,KOSDAQ,STOCK
106080,케이이엠텍,KOSDAQ,STOCK
106190,하이텍팜,KOSDAQ,STOCK
106240,파인테크닉스,KOSDAQ,STOCK
107600,새빗켐,KOSDAQ,STOCK
107640,한중엔시에스,KOSDAQ,STOCK
108230,톱텍,KOSDAQ,STOCK
108380,대양전기공업,KOSDAQ,STOCK
108490,로보티즈,KOSDAQ,STOCK
108860,셀바스AI,KOSDAQ,STOCK
109080,옵티시스,KOSDAQ,STOCK
109610,에스와이,KOSDAQ,STOCK
109670,씨싸이트,KOSDAQ,STOCK
109740,디에스케이,KOSDAQ,STOCK
109820,진매트릭스,KOSDAQ,STOCK
109860,동일금속,KOSDAQ,STOCK
109960,앱토크롬,KOSDAQ,STOCK
110020,전진바이오팜,KOSDAQ,STOCK
110790,크리스에프앤씨,KOSDAQ,STOCK
110990,디아이티,KOSDAQ,STOCK
111710,남화산업,KOSDAQ,STOCK
112040,위메이드,KOSDAQ,STOCK
112290,와이씨켐,KOSDAQ,STOCK
113810,디젠스,KOSDAQ,STOCK
114190,강원에너지,KOSDAQ,STOCK
114450,그린생명과학,KOSDAQ,STOCK
114630,폴라리스우노,KOSDAQ,STOCK
114810,한솔아이원스,KOSDAQ,STOCK
114840,아이패밀리에스씨,KOSDAQ,STOCK
115160,휴맥스,KOSDAQ,STOCK
115180,큐리언트,KOSDAQ,STOCK
115310,인포바인,KOSDAQ,STOCK
115440,우리넷,KOSDAQ,STOCK
115450,HLB테라퓨틱스,KOSDAQ,STOCK
115480,씨유메디칼,KOSDAQ,STOCK
115500,케이씨에스,KOSDAQ,STOCK
115530,씨엔플러스,KOSDAQ,STOCK
115570,스타플렉스,KOSDAQ,STOCK
115610,이미지스,KOSDAQ,STOCK
117670,알파칩스,KOSDAQ,STOCK
117730,티로보틱스,KOSDAQ,STOCK
118990,모트렉스,KOSDAQ,STOCK
119500,포메탈,KOSDAQ,STOCK
119610,인터로조,KOSDAQ,STOCK
119830,아이텍,KOSDAQ,STOCK
119850,지엔씨에너지,KOSDAQ,STOCK
120240,대정화금,KOSDAQ,STOCK
121440,골프존홀딩스,KOSDAQ,STOCK
121600,나노신소재,KOSDAQ,STOCK
121800,비덴트,KOSDAQ,STOCK
121850,코이즈,KOSDAQ,STOCK
121890,에스디시스템,KOSDAQ,STOCK
122310,제노레이,KOSDAQ,STOCK
122350,삼기,KOSDAQ,STOCK
122450,KX,KOSDAQ,STOCK
122640,예스티,KOSDAQ,STOCK
122690,서진오토모티브,KOSDAQ,STOCK
122870,와이지엔터테인먼트,KOSDAQ,STOCK
122990,와이솔,KOSDAQ,STOCK
123010,알엔티엑스,KOSDAQ,STOCK
123040,엠에스오토텍,KOSDAQ,STOCK
123330,제닉,KOSDAQ,STOCK
123410,코리아에프티,KOSDAQ,STOCK
123420,위메이드플레이,KOSDAQ,STOCK
123570,이엠넷,KOSDAQ,STOCK
123750,알톤,KOSDAQ,STOCK
123840,뉴온,KOSDAQ,STOCK
123860,아나패스,KOSDAQ,STOCK
124500,아이티센글로벌,KOSDAQ,STOCK
124560,태웅로직스,KOSDAQ,STOCK
125020,티씨머티리얼즈,KOSDAQ,STOCK
125210,아모그린텍,KOSDAQ,STOCK
125490,한라캐스트,KOSDAQ,STOCK
126340,비나텍,KOSDAQ,STOCK
126600,BGF에코머티리얼즈,KOSDAQ,STOCK
126640,화신정공,KOSDAQ,STOCK
126700,하이비젼시스템,KOSDAQ,STOCK
126730,코칩,KOSDAQ,STOCK
126880,제이엔케이글로벌,KOSDAQ,STOCK
127120,제이에스링크,KOSDAQ,STOCK
127710,아시아경제,KOSDAQ,STOCK
127980,화인써키트,KOSDAQ,STOCK
128540,에코캡,KOSDAQ,STOCK
128660,피제이메탈,KOSDAQ,STOCK
129890,앱코,KOSDAQ,STOCK
129920,대성하이텍,KOSDAQ,STOCK
130500,GH신소재,KOSDAQ,STOCK
130580,나이스디앤비,KOSDAQ,STOCK
130740,티피씨글로벌,KOSDAQ,STOCK
131030,옵투스제약,KOSDAQ,STOCK
131090,시큐브,KOSDAQ,STOCK
131100,티엔엔터테인먼트,KOSDAQ,STOCK
131180,딜리,KOSDAQ,STOCK
131220,대한과학,KOSDAQ,STOCK
131290,티에스이,KOSDAQ,STOCK
131370,알서포트,KOSDAQ,STOCK
131400,이브이첨단소재,KOSDAQ,STOCK
131760,파인텍,KOSDAQ,STOCK
131970,두산테스나,KOSDAQ,STOCK
133750,메가엠디,KOSDAQ,STOCK
134060,이퓨쳐,KOSDAQ,STOCK
134580,탑코미디어,KOSDAQ,STOCK
136150,원일티엔아이,KOSDAQ,STOCK
136410,아셈스,KOSDAQ,STOCK
136480,하림,KOSDAQ,STOCK
136540,윈스테크넷,KOSDAQ,STOCK
137080,나래나노텍,KOSDAQ,STOCK
137400,피엔티,KOSDAQ,STOCK
137940,넥스트아이,KOSDAQ,STOCK
137950,제이씨케미칼,KOSDAQ,STOCK
138070,신진에스엠,KOSDAQ,STOCK
138080,오이솔루션,KOSDAQ,STOCK
138360,앤로보틱스,KOSDAQ,STOCK
138610,나이벡,KOSDAQ,STOCK
139670,키네마스터,KOSDAQ,STOCK
140070,서플러스글로벌,KOSDAQ,STOCK
140410,메지온,KOSDAQ,STOCK
140430,카티스,KOSDAQ,STOCK
140520,대창스틸,KOSDAQ,STOCK
140670,알에스오토메이션,KOSDAQ,STOCK
140860,파크시스템스,KOSDAQ,STOCK
141000,비아트론,KOSDAQ,STOCK
141080,리가켐바이오,KOSDAQ,STOCK
142210,유니트론텍,KOSDAQ,STOCK
142280,녹십자엠에스,KOSDAQ,STOCK
142760,모아라이프플러스,KOSDAQ,STOCK
143160,아이디스,KOSDAQ,STOCK
143240,사람인,KOSDAQ,STOCK
143540,영우디에스피,KOSDAQ,STOCK
144510,지씨셀,KOSDAQ,STOCK
144960,뉴파워프라즈마,KOSDAQ,STOCK
145020,휴젤,KOSDAQ,STOCK
145170,노브랜드,KOSDAQ,STOCK
146060,율촌,KOSDAQ,STOCK
146320,비씨엔씨,KOSDAQ,STOCK
147760,피엠티,KOSDAQ,STOCK
147830,제룡산업,KOSDAQ,STOCK
148150,세경하이테크,KOSDAQ,STOCK
148250,알엔투테크놀로지,KOSDAQ,STOCK
148780,비큐AI,KOSDAQ,STOCK
148930,에이치와이티씨,KOSDAQ,STOCK
149950,아바텍,KOSDAQ,STOCK
149980,하이로닉,KOSDAQ,STOCK
150900,파수AI,KOSDAQ,STOCK
151860,KG에코솔루션,KOSDAQ,STOCK
153460,네이블,KOSDAQ,STOCK
153490,우리이앤엘하루틴,KOSDAQ,STOCK
153710,옵티팜,KOSDAQ,STOCK
153890,져스텍,KOSDAQ,STOCK
154030,아시아종묘,KOSDAQ,STOCK
154040,다산솔루에타,KOSDAQ,STOCK
155650,와이엠씨,KOSDAQ,STOCK
156100,엘앤케이바이오,KOSDAQ,STOCK
158430,아톤,KOSDAQ,STOCK
159010,아스플로,KOSDAQ,STOCK
159580,제로투세븐,KOSDAQ,STOCK
159910,에코글로우,KOSDAQ,STOCK
160190,하이젠알앤엠,KOSDAQ,STOCK
160550,NEW,KOSDAQ,STOCK
160980,싸이맥스,KOSDAQ,STOCK
161580,필옵틱스,KOSDAQ,STOCK
162300,신스틸,KOSDAQ,STOCK
163280,에어레인,KOSDAQ,STOCK
163730,핑거,KOSDAQ,STOCK
166090,하나머티리얼즈,KOSDAQ,STOCK
166480,코아스템켐온,KOSDAQ,STOCK
168330,내츄럴엔도텍,KOSDAQ,STOCK
168360,펨트론,KOSDAQ,STOCK
169330,엠브레인,KOSDAQ,STOCK
170030,현대공업,KOSDAQ,STOCK
170790,파이오링크,KOSDAQ,STOCK
170920,엘티씨,KOSDAQ,STOCK
171010,램테크놀러지,KOSDAQ,STOCK
171090,선익시스템,KOSDAQ,STOCK
171120,라이온켐텍,KOSDAQ,STOCK
172670,에이엘티,KOSDAQ,STOCK
173130,오파스넷,KOSDAQ,STOCK
173940,에프엔씨엔터,KOSDAQ,STOCK
174900,앱클론,KOSDAQ,STOCK
175140,아고스,KOSDAQ,STOCK
175250,아이큐어,KOSDAQ,STOCK
176750,듀켐바이오,KOSDAQ,STOCK
177350,베셀,KOSDAQ,STOCK
177830,파버나인,KOSDAQ,STOCK
177900,쓰리에이로직스,KOSDAQ,STOCK
178320,서진시스템,KOSDAQ,STOCK
178780,일월지엠엘,KOSDAQ,STOCK
179290,엠아이텍,KOSDAQ,STOCK
179530,애드바이오텍,KOSDAQ,STOCK
179900,유티아이,KOSDAQ,STOCK
180400,DXVX,KOSDAQ,STOCK
182360,큐브엔터,KOSDAQ,STOCK
182400,엔케이젠바이오텍코리아,KOSDAQ,STOCK
183300,코미코,KOSDAQ,STOCK
183490,엔지켐생명과학,KOSDAQ,STOCK
184230,SGA솔루션즈,KOSDAQ,STOCK
185490,아이진,KOSDAQ,STOCK
186230,그린플러스,KOSDAQ,STOCK
187220,디티앤씨,KOSDAQ,STOCK
187270,신화콘텍,KOSDAQ,STOCK
187420,HLB제넥스,KOSDAQ,STOCK
187660,페니트리움바이오,KOSDAQ,STOCK
187790,나노,KOSDAQ,STOCK
187870,디바이스,KOSDAQ,STOCK
188040,바이오포트,KOSDAQ,STOCK
188260,세니젠,KOSDAQ,STOCK
189300,인텔리안테크,KOSDAQ,STOCK
189330,씨이랩,KOSDAQ,STOCK
189690,포시에스,KOSDAQ,STOCK
189860,서전기전,KOSDAQ,STOCK
189980,흥국에프엔비,KOSDAQ,STOCK
190510,나무가,KOSDAQ,STOCK
190650,코리아에셋투자증권,KOSDAQ,STOCK
191410,육일씨엔에쓰,KOSDAQ,STOCK
191420,테고사이언스,KOSDAQ,STOCK
192250,케이사인,KOSDAQ,STOCK
192390,윈하이텍,KOSDAQ,STOCK
192410,오늘이엔엠,KOSDAQ,STOCK
192440,슈피겐코리아,KOSDAQ,STOCK
193250,링크드,KOSDAQ,STOCK
194480,데브시스터즈,KOSDAQ,STOCK
194700,노바렉스,KOSDAQ,STOCK
195500,마니커에프앤지,KOSDAQ,STOCK
195940,HK이노엔,KOSDAQ,STOCK
195990,루트K,KOSDAQ,STOCK
196170,알테오젠,KOSDAQ,STOCK
196300,HLB펩,KOSDAQ,STOCK
196450,코아시아씨엠,KOSDAQ,STOCK
196490,디에이테크놀로지,KOSDAQ,STOCK
196700,웹스,KOSDAQ,STOCK
197140,디지캡,KOSDAQ,STOCK
198080,캐프,KOSDAQ,STOCK
198440,강동씨앤엘,KOSDAQ,STOCK
198940,한주라이트메탈,KOSDAQ,STOCK
199430,케이엔알시스템,KOSDAQ,STOCK
199480,뱅크웨어글로벌,KOSDAQ,STOCK
199550,레이저옵텍,KOSDAQ,STOCK
199730,바이오인프라,KOSDAQ,STOCK
199800,툴젠,KOSDAQ,STOCK
199820,제일일렉트릭,KOSDAQ,STOCK
200130,콜마비앤에이치,KOSDAQ,STOCK
200230,텔콘RF제약,KOSDAQ,STOCK
200350,아티스트스튜디오,KOSDAQ,STOCK
200470,에이팩트,KOSDAQ,STOCK
200670,휴메딕스,KOSDAQ,STOCK
200710,에이디테크놀로지,KOSDAQ,STOCK
200780,비씨월드제약,KOSDAQ,STOCK
201490,미투온,KOSDAQ,STOCK
203400,에이비온,KOSDAQ,STOCK
203450,유니온바이오메트릭스,KOSDAQ,STOCK
